search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,dt_max_depth,dt_min_samples_leaf,dt_min_samples_split,meta_C,meta_max_iter,mlp_activation,mlp_alpha,mlp_hidden_layers,mlp_learning_rate_init,mlp_max_iter,xgb_colsample_bytree,xgb_gamma,xgb_learning_rate,xgb_max_depth,xgb_min_child_weight,xgb_n_estimators,xgb_reg_alpha,xgb_reg_lambda,xgb_subsample
1,0,0.49709375718665455,0.041142856283107314,0.6087194169960064,0.020659803551307282,"{'dt_max_depth': 9, 'dt_min_samples_leaf': 39, 'dt_min_samples_split': 17, 'meta_C': np.float64(46.29662012385049), 'meta_max_iter': 2245, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.06827230071185988), 'mlp_hidden_layers': (25, 25), 'mlp_learning_rate_init': np.float64(0.07431144415651555), 'mlp_max_iter': 53, 'xgb_colsample_bytree': np.float64(0.34418667703107564), 'xgb_gamma': np.float64(0.2133063835957537), 'xgb_learning_rate': np.float64(0.659071697702759), 'xgb_max_depth': 1, 'xgb_min_child_weight': 19, 'xgb_n_estimators': 59, 'xgb_reg_alpha': np.float64(0.944321918761206), 'xgb_reg_lambda': np.float64(0.9552063632721257), 'xgb_subsample': np.float64(0.5545174117267295)}",9,39,17,46.29662012385049,2245,relu,0.06827230071185988,"(25, 25)",0.07431144415651555,53,0.34418667703107564,0.2133063835957537,0.659071697702759,1,19,59,0.944321918761206,0.9552063632721257,0.5545174117267295
1,1,0.542546049747094,0.041043933000215214,0.5888223192691913,0.00886675699222825,"{'dt_max_depth': 4, 'dt_min_samples_leaf': 63, 'dt_min_samples_split': 61, 'meta_C': np.float64(25.28756836136234), 'meta_max_iter': 1475, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.1336199759644292), 'mlp_hidden_layers': (25, 25), 'mlp_learning_rate_init': np.float64(0.0576750235257515), 'mlp_max_iter': 92, 'xgb_colsample_bytree': np.float64(0.3407764455884647), 'xgb_gamma': np.float64(0.2817802735928211), 'xgb_learning_rate': np.float64(0.41728582692824734), 'xgb_max_depth': 3, 'xgb_min_child_weight': 17, 'xgb_n_estimators': 88, 'xgb_reg_alpha': np.float64(0.5029217520569752), 'xgb_reg_lambda': np.float64(0.6139111660039847), 'xgb_subsample': np.float64(0.57504466782592)}",4,63,61,25.28756836136234,1475,tanh,0.1336199759644292,"(25, 25)",0.0576750235257515,92,0.3407764455884647,0.2817802735928211,0.41728582692824734,3,17,88,0.5029217520569752,0.6139111660039847,0.57504466782592
1,2,0.5504182206120867,0.047328171471433096,0.5991696870244109,0.0194147791189755,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 17, 'dt_min_samples_split': 66, 'meta_C': np.float64(7.043909644361025), 'meta_max_iter': 2334, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.056127420283308666), 'mlp_hidden_layers': (50, 25, 25), 'mlp_learning_rate_init': np.float64(0.03463355009904106), 'mlp_max_iter': 143, 'xgb_colsample_bytree': np.float64(0.5185071725284772), 'xgb_gamma': np.float64(0.24919917330309155), 'xgb_learning_rate': np.float64(1.0465257054860886), 'xgb_max_depth': 1, 'xgb_min_child_weight': 8, 'xgb_n_estimators': 46, 'xgb_reg_alpha': np.float64(0.6978986979441343), 'xgb_reg_lambda': np.float64(0.8627983362291602), 'xgb_subsample': np.float64(0.48887499095537335)}",1,17,66,7.043909644361025,2334,relu,0.056127420283308666,"(50, 25, 25)",0.03463355009904106,143,0.5185071725284772,0.24919917330309155,1.0465257054860886,1,8,46,0.6978986979441343,0.8627983362291602,0.48887499095537335
1,3,0.526497098482932,0.044061175783407486,0.6437256892964704,0.024210492338378537,"{'dt_max_depth': 8, 'dt_min_samples_leaf': 68, 'dt_min_samples_split': 62, 'meta_C': np.float64(32.841059174004315), 'meta_max_iter': 1359, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.19509503019008106), 'mlp_hidden_layers': (200,), 'mlp_learning_rate_init': np.float64(0.0910858422078135), 'mlp_max_iter': 167, 'xgb_colsample_bytree': np.float64(0.34498526509737104), 'xgb_gamma': np.float64(0.35495414163485695), 'xgb_learning_rate': np.float64(0.13027856809726493), 'xgb_max_depth': 3, 'xgb_min_child_weight': 6, 'xgb_n_estimators': 84, 'xgb_reg_alpha': np.float64(0.9962053115500359), 'xgb_reg_lambda': np.float64(0.6147868418898644), 'xgb_subsample': np.float64(0.5396482224616815)}",8,68,62,32.841059174004315,1359,tanh,0.19509503019008106,"(200,)",0.0910858422078135,167,0.34498526509737104,0.35495414163485695,0.13027856809726493,3,6,84,0.9962053115500359,0.6147868418898644,0.5396482224616815
1,4,0.4987151634931865,0.0512994623224612,0.6295384262039355,0.04214191444645154,"{'dt_max_depth': 6, 'dt_min_samples_leaf': 37, 'dt_min_samples_split': 51, 'meta_C': np.float64(5.882025768203437), 'meta_max_iter': 1733, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.18804165138008322), 'mlp_hidden_layers': (50,), 'mlp_learning_rate_init': np.float64(0.03406968028164077), 'mlp_max_iter': 125, 'xgb_colsample_bytree': np.float64(0.4600627587293017), 'xgb_gamma': np.float64(0.3654216330642768), 'xgb_learning_rate': np.float64(0.4966218177182554), 'xgb_max_depth': 1, 'xgb_min_child_weight': 5, 'xgb_n_estimators': 30, 'xgb_reg_alpha': np.float64(0.6266101598475238), 'xgb_reg_lambda': np.float64(0.652205260539921), 'xgb_subsample': np.float64(0.3845654670312912)}",6,37,51,5.882025768203437,1733,tanh,0.18804165138008322,"(50,)",0.03406968028164077,125,0.4600627587293017,0.3654216330642768,0.4966218177182554,1,5,30,0.6266101598475238,0.652205260539921,0.3845654670312912
1,5,0.5506276923996322,0.03562188912443639,0.5830036400805199,0.013807175576279767,"{'dt_max_depth': 8, 'dt_min_samples_leaf': 66, 'dt_min_samples_split': 25, 'meta_C': np.float64(19.11874226736518), 'meta_max_iter': 1927, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.17585667174288527), 'mlp_hidden_layers': (50, 50), 'mlp_learning_rate_init': np.float64(0.05144785211728606), 'mlp_max_iter': 149, 'xgb_colsample_bytree': np.float64(0.3695343278110266), 'xgb_gamma': np.float64(0.30990349145518564), 'xgb_learning_rate': np.float64(0.6815855602799014), 'xgb_max_depth': 1, 'xgb_min_child_weight': 12, 'xgb_n_estimators': 62, 'xgb_reg_alpha': np.float64(0.9102920281155957), 'xgb_reg_lambda': np.float64(0.602922903197253), 'xgb_subsample': np.float64(0.30480947478551784)}",8,66,25,19.11874226736518,1927,relu,0.17585667174288527,"(50, 50)",0.05144785211728606,149,0.3695343278110266,0.30990349145518564,0.6815855602799014,1,12,62,0.9102920281155957,0.602922903197253,0.30480947478551784
1,6,0.507446658802591,0.05923465194830427,0.6236968285634432,0.012720825944174853,"{'dt_max_depth': 2, 'dt_min_samples_leaf': 53, 'dt_min_samples_split': 46, 'meta_C': np.float64(14.091180770389295), 'meta_max_iter': 2513, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.15234201914222192), 'mlp_hidden_layers': (50, 25, 25), 'mlp_learning_rate_init': np.float64(0.013892363779065645), 'mlp_max_iter': 181, 'xgb_colsample_bytree': np.float64(0.31268589851096923), 'xgb_gamma': np.float64(0.2807667030344466), 'xgb_learning_rate': np.float64(0.11752152032330823), 'xgb_max_depth': 3, 'xgb_min_child_weight': 7, 'xgb_n_estimators': 96, 'xgb_reg_alpha': np.float64(0.7174007020172488), 'xgb_reg_lambda': np.float64(0.5104611660812854), 'xgb_subsample': np.float64(0.4079359594953831)}",2,53,46,14.091180770389295,2513,tanh,0.15234201914222192,"(50, 25, 25)",0.013892363779065645,181,0.31268589851096923,0.2807667030344466,0.11752152032330823,3,7,96,0.7174007020172488,0.5104611660812854,0.4079359594953831
1,7,0.5527830180431749,0.02795611156421151,0.5656046390854438,0.02527302184110723,"{'dt_max_depth': 6, 'dt_min_samples_leaf': 82, 'dt_min_samples_split': 44, 'meta_C': np.float64(7.728551248777605), 'meta_max_iter': 1753, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.1968557326210877), 'mlp_hidden_layers': (25, 25, 50), 'mlp_learning_rate_init': np.float64(0.011985406456958073), 'mlp_max_iter': 152, 'xgb_colsample_bytree': np.float64(0.5463755029585189), 'xgb_gamma': np.float64(0.2522906971341347), 'xgb_learning_rate': np.float64(0.4414487810801043), 'xgb_max_depth': 2, 'xgb_min_child_weight': 14, 'xgb_n_estimators': 24, 'xgb_reg_alpha': np.float64(0.8227925124379881), 'xgb_reg_lambda': np.float64(0.6527287012969623), 'xgb_subsample': np.float64(0.3018505802414852)}",6,82,44,7.728551248777605,1753,relu,0.1968557326210877,"(25, 25, 50)",0.011985406456958073,152,0.5463755029585189,0.2522906971341347,0.4414487810801043,2,14,24,0.8227925124379881,0.6527287012969623,0.3018505802414852
1,8,0.49760096933702586,0.041071701091930576,0.6752711003781041,0.0283338678981943,"{'dt_max_depth': 3, 'dt_min_samples_leaf': 38, 'dt_min_samples_split': 40, 'meta_C': np.float64(42.75286615040457), 'meta_max_iter': 2079, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.15446941788465357), 'mlp_hidden_layers': (25, 200), 'mlp_learning_rate_init': np.float64(0.10251023060396176), 'mlp_max_iter': 106, 'xgb_colsample_bytree': np.float64(0.3779985858193562), 'xgb_gamma': np.float64(0.2371490268063149), 'xgb_learning_rate': np.float64(0.4841035966638535), 'xgb_max_depth': 3, 'xgb_min_child_weight': 9, 'xgb_n_estimators': 100, 'xgb_reg_alpha': np.float64(0.7633923658984256), 'xgb_reg_lambda': np.float64(0.8609638609798909), 'xgb_subsample': np.float64(0.5177075535637954)}",3,38,40,42.75286615040457,2079,tanh,0.15446941788465357,"(25, 200)",0.10251023060396176,106,0.3779985858193562,0.2371490268063149,0.4841035966638535,3,9,100,0.7633923658984256,0.8609638609798909,0.5177075535637954
1,9,0.46373344119728993,0.04310658632664258,0.5985011714466666,0.055000270995835224,"{'dt_max_depth': 3, 'dt_min_samples_leaf': 51, 'dt_min_samples_split': 48, 'meta_C': np.float64(16.508344609849964), 'meta_max_iter': 2094, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.12083880550873781), 'mlp_hidden_layers': (50, 25), 'mlp_learning_rate_init': np.float64(0.052668294980170054), 'mlp_max_iter': 169, 'xgb_colsample_bytree': np.float64(0.5176151207591853), 'xgb_gamma': np.float64(0.19624334866016352), 'xgb_learning_rate': np.float64(0.27323635537778457), 'xgb_max_depth': 3, 'xgb_min_child_weight': 16, 'xgb_n_estimators': 34, 'xgb_reg_alpha': np.float64(0.511020718123919), 'xgb_reg_lambda': np.float64(0.7389712803991115), 'xgb_subsample': np.float64(0.4411836038839664)}",3,51,48,16.508344609849964,2094,relu,0.12083880550873781,"(50, 25)",0.052668294980170054,169,0.5176151207591853,0.19624334866016352,0.27323635537778457,3,16,34,0.511020718123919,0.7389712803991115,0.4411836038839664
