search_idx,best_score,best_params,cv_results
0,0.026095179360674275,"{'max_depth': 38, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 11}","{'mean_fit_time': array([1.77533255, 1.78110733, 1.67544308, 2.46473603, 1.32480679,
       0.61461606, 1.30486946, 1.23642464, 0.27045574, 1.58038754,
       1.15868874, 1.94954562, 1.57769852, 0.20316057, 3.28394685,
       2.74067011, 3.9056365 , 2.60082827, 1.01351085, 0.70734172]), 'std_fit_time': array([0.02713657, 0.25429392, 0.19882175, 0.05982798, 0.02347001,
       0.07002783, 0.30272601, 0.21917963, 0.07083776, 0.20809917,
       0.15013681, 0.0908905 , 0.25462148, 0.02750665, 0.31336383,
       0.09384626, 0.18341293, 0.14349929, 0.05455907, 0.06939122]), 'mean_score_time': array([0.02329431, 0.02339563, 0.02210007, 0.02995119, 0.02368555,
       0.01145267, 0.01667881, 0.01719275, 0.00722094, 0.02080154,
       0.01429081, 0.02758756, 0.01878266, 0.00603023, 0.03901038,
       0.04194069, 0.03818345, 0.02614288, 0.01326232, 0.00966959]), 'std_score_time': array([0.00113854, 0.00194819, 0.00231654, 0.00163975, 0.00168856,
       0.00210841, 0.00174355, 0.00126305, 0.00090194, 0.00496221,
       0.00059152, 0.00076743, 0.00049922, 0.0005519 , 0.00313508,
       0.01348269, 0.00278127, 0.00318269, 0.00026777, 0.00130692]), 'param_max_depth': masked_array(data=[41, 10, 21, 38, 4, 23, 46, 44, 5, 11, 16, 4, 49, 38, 8,
                   31, 12, 10, 18, 26],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_min_samples_leaf': masked_array(data=[4, 5, 7, 8, 8, 1, 9, 3, 5, 7, 2, 4, 3, 2, 6, 2, 4, 7,
                   2, 9],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_min_samples_split': masked_array(data=[16, 8, 12, 4, 13, 13, 18, 13, 8, 19, 10, 16, 15, 9, 11,
                   13, 15, 9, 16, 14],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_n_estimators': masked_array(data=[116, 131, 97, 159, 201, 31, 68, 64, 30, 98, 62, 273,
                   90, 11, 269, 171, 280, 222, 62, 50],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'params': [{'max_depth': 41, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 116}, {'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 131}, {'max_depth': 21, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 97}, {'max_depth': 38, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 159}, {'max_depth': 4, 'min_samples_leaf': 8, 'min_samples_split': 13, 'n_estimators': 201}, {'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 31}, {'max_depth': 46, 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 68}, {'max_depth': 44, 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 64}, {'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 30}, {'max_depth': 11, 'min_samples_leaf': 7, 'min_samples_split': 19, 'n_estimators': 98}, {'max_depth': 16, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 62}, {'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 273}, {'max_depth': 49, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 90}, {'max_depth': 38, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 11}, {'max_depth': 8, 'min_samples_leaf': 6, 'min_samples_split': 11, 'n_estimators': 269}, {'max_depth': 31, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 171}, {'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 280}, {'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 222}, {'max_depth': 18, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 62}, {'max_depth': 26, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 50}], 'split0_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.04444444, 0.        , 0.        , 0.        , 0.        ,
       0.04444444, 0.        , 0.        , 0.04444444, 0.        ,
       0.04444444, 0.        , 0.        , 0.        , 0.        ]), 'split1_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'split2_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.04347826, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ]), 'split3_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.04255319, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ]), 'split4_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'mean_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.00888889, 0.        , 0.        , 0.        , 0.        ,
       0.00888889, 0.        , 0.        , 0.02609518, 0.        ,
       0.00888889, 0.        , 0.        , 0.        , 0.        ]), 'std_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.01777778, 0.        , 0.        , 0.        , 0.        ,
       0.01777778, 0.        , 0.        , 0.02131502, 0.        ,
       0.01777778, 0.        , 0.        , 0.        , 0.        ]), 'rank_test_score': array([5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 2, 5, 5, 1, 5, 2, 5, 5, 5, 5],
      dtype=int32), 'split0_train_score': array([0.02259887, 0.07692308, 0.01136364, 0.01136364, 0.        ,
       0.19587629, 0.01136364, 0.10810811, 0.03370787, 0.01136364,
       0.22335025, 0.        , 0.02259887, 0.27586207, 0.02259887,
       0.11827957, 0.05555556, 0.01136364, 0.07692308, 0.01136364]), 'split1_train_score': array([0.04444444, 0.11764706, 0.02247191, 0.02247191, 0.        ,
       0.24875622, 0.01129944, 0.14736842, 0.05524862, 0.02247191,
       0.25742574, 0.02247191, 0.12765957, 0.3062201 , 0.06593407,
       0.1761658 , 0.08695652, 0.04444444, 0.13756614, 0.02247191]), 'split2_train_score': array([0.02259887, 0.06629834, 0.        , 0.        , 0.        ,
       0.21428571, 0.        , 0.06629834, 0.02259887, 0.        ,
       0.1865285 , 0.        , 0.03370787, 0.31730769, 0.01136364,
       0.11827957, 0.02259887, 0.        , 0.03370787, 0.        ]), 'split3_train_score': array([0.04469274, 0.07692308, 0.03370787, 0.01136364, 0.        ,
       0.27586207, 0.02259887, 0.10810811, 0.        , 0.02259887,
       0.17708333, 0.01136364, 0.08743169, 0.37962963, 0.04469274,
       0.11827957, 0.06629834, 0.03370787, 0.07692308, 0.02259887]), 'split4_train_score': array([0.08743169, 0.12834225, 0.06629834, 0.04469274, 0.01136364,
       0.29268293, 0.03370787, 0.15789474, 0.05555556, 0.05555556,
       0.27586207, 0.01136364, 0.11827957, 0.32535885, 0.06629834,
       0.19587629, 0.08743169, 0.06629834, 0.13829787, 0.03370787]), 'mean_train_score': array([0.04435332, 0.09322676, 0.02676835, 0.01797838, 0.00227273,
       0.24549264, 0.01579396, 0.11755554, 0.03342218, 0.02239799,
       0.22404998, 0.00903984, 0.07793551, 0.32087567, 0.04217753,
       0.14537616, 0.0637682 , 0.03116286, 0.09268361, 0.01802846]), 'std_train_score': array([0.02367438, 0.02484435, 0.02272922, 0.01512997, 0.00454545,
       0.0363195 , 0.01145856, 0.03262474, 0.02097879, 0.01856285,
       0.03850364, 0.00842209, 0.04291511, 0.03384041, 0.02229499,
       0.03376667, 0.02394336, 0.02358183, 0.04017469, 0.01145357])}"
1,0.008888888888888889,"{'max_depth': 35, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 179}","{'mean_fit_time': array([2.84197659, 3.02449226, 1.58864808, 1.38809929, 3.97559633,
       0.60505695, 0.5741271 , 1.51502032, 2.86276507, 4.72254982,
       1.55080118, 1.15002337, 2.90538754, 1.5004302 , 3.66956649,
       2.64734426, 0.25789437, 1.27460361, 2.42553105, 2.31843696]), 'std_fit_time': array([0.13714309, 0.12102133, 0.12028527, 0.08808568, 0.31526586,
       0.01082819, 0.0428917 , 0.03329143, 0.19366576, 0.09718912,
       0.12146682, 0.01271618, 0.22836086, 0.1139118 , 0.29510839,
       0.27957725, 0.07048757, 0.11081965, 0.03740177, 0.11198056]), 'mean_score_time': array([0.03570037, 0.03514433, 0.02065296, 0.02270823, 0.04557362,
       0.01040449, 0.0097589 , 0.02129908, 0.03325672, 0.05322237,
       0.02129374, 0.01669521, 0.03708286, 0.02108994, 0.04134345,
       0.0297061 , 0.00591359, 0.01741838, 0.03103628, 0.02641792]), 'std_score_time': array([0.0027598 , 0.00060719, 0.00084566, 0.00204005, 0.00259066,
       0.00047097, 0.00039227, 0.00136243, 0.00047393, 0.00198268,
       0.00207608, 0.00106345, 0.00578729, 0.00424226, 0.00150842,
       0.00116024, 0.00015786, 0.00085017, 0.00091778, 0.00177617]), 'param_max_depth': masked_array(data=[7, 19, 30, 4, 38, 15, 13, 12, 35, 46, 10, 21, 27, 26,
                   24, 30, 19, 16, 7, 46],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_min_samples_leaf': masked_array(data=[1, 4, 3, 3, 6, 9, 1, 8, 4, 1, 4, 8, 4, 5, 4, 2, 8, 9,
                   7, 8],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_min_samples_split': masked_array(data=[19, 19, 16, 13, 6, 17, 11, 17, 4, 10, 4, 5, 8, 16, 10,
                   8, 19, 2, 14, 6],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_n_estimators': masked_array(data=[287, 197, 99, 204, 250, 42, 38, 114, 179, 293, 116, 80,
                   182, 93, 223, 154, 15, 83, 265, 166],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'params': [{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 19, 'n_estimators': 287}, {'max_depth': 19, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 197}, {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 99}, {'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 204}, {'max_depth': 38, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 250}, {'max_depth': 15, 'min_samples_leaf': 9, 'min_samples_split': 17, 'n_estimators': 42}, {'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 38}, {'max_depth': 12, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 114}, {'max_depth': 35, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 179}, {'max_depth': 46, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 293}, {'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 116}, {'max_depth': 21, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 80}, {'max_depth': 27, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 182}, {'max_depth': 26, 'min_samples_leaf': 5, 'min_samples_split': 16, 'n_estimators': 93}, {'max_depth': 24, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 223}, {'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 154}, {'max_depth': 19, 'min_samples_leaf': 8, 'min_samples_split': 19, 'n_estimators': 15}, {'max_depth': 16, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 83}, {'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 14, 'n_estimators': 265}, {'max_depth': 46, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 166}], 'split0_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.04444444,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.04444444, 0.        , 0.        , 0.        , 0.        ]), 'split1_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'split2_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'split3_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'split4_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.04444444, 0.        ,
       0.        , 0.        , 0.04444444, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ]), 'mean_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.00888889, 0.00888889,
       0.        , 0.        , 0.00888889, 0.        , 0.        ,
       0.00888889, 0.        , 0.        , 0.        , 0.        ]), 'std_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.01777778, 0.01777778,
       0.        , 0.        , 0.01777778, 0.        , 0.        ,
       0.01777778, 0.        , 0.        , 0.        , 0.        ]), 'rank_test_score': array([5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5],
      dtype=int32), 'split0_train_score': array([0.05555556, 0.01136364, 0.03370787, 0.01136364, 0.04469274,
       0.        , 0.26732673, 0.        , 0.15789474, 0.34123223,
       0.13829787, 0.01136364, 0.14814815, 0.02259887, 0.10810811,
       0.26732673, 0.01136364, 0.01136364, 0.01136364, 0.01136364]), 'split1_train_score': array([0.05524862, 0.04444444, 0.06593407, 0.02247191, 0.04444444,
       0.03351955, 0.28292683, 0.03351955, 0.18556701, 0.31578947,
       0.21319797, 0.        , 0.18556701, 0.05524862, 0.1761658 ,
       0.29951691, 0.04444444, 0.03351955, 0.03351955, 0.03351955]), 'split2_train_score': array([0.02259887, 0.        , 0.03370787, 0.        , 0.02259887,
       0.        , 0.28431373, 0.        , 0.12834225, 0.32535885,
       0.07692308, 0.        , 0.12834225, 0.01136364, 0.08743169,
       0.27586207, 0.        , 0.        , 0.        , 0.        ]), 'split3_train_score': array([0.03370787, 0.02259887, 0.06629834, 0.01136364, 0.04469274,
       0.01136364, 0.28431373, 0.        , 0.13829787, 0.33333333,
       0.13829787, 0.03370787, 0.13829787, 0.03370787, 0.12834225,
       0.30097087, 0.04469274, 0.01136364, 0.02259887, 0.01136364]), 'split4_train_score': array([0.07692308, 0.07692308, 0.11827957, 0.02259887, 0.08743169,
       0.02247191, 0.35680751, 0.05555556, 0.20512821, 0.34123223,
       0.23232323, 0.04469274, 0.20512821, 0.08743169, 0.17708333,
       0.3490566 , 0.01136364, 0.03370787, 0.05555556, 0.04469274]), 'mean_train_score': array([0.0488068 , 0.03106601, 0.06358554, 0.01355961, 0.0487721 ,
       0.01347102, 0.2951377 , 0.01781502, 0.16304601, 0.33138922,
       0.159808  , 0.01795285, 0.1610967 , 0.04207014, 0.13542624,
       0.29854664, 0.02237289, 0.01799094, 0.02460752, 0.02018791]), 'std_train_score': array([0.01893357, 0.02722802, 0.03095049, 0.00842193, 0.02112635,
       0.01304099, 0.03149615, 0.02290461, 0.0287105 , 0.00977002,
       0.05639899, 0.01817289, 0.02931851, 0.02691947, 0.03604155,
       0.02845118, 0.01859184, 0.01341399, 0.01909016, 0.01637991])}"
2,0.026280193236714978,"{'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 72}","{'mean_fit_time': array([3.18900943, 2.61930404, 3.48454642, 1.14603229, 0.40690222,
       4.84052157, 1.5014472 , 1.01970267, 1.30429149, 0.2451767 ,
       0.34920473, 0.3703649 , 3.40221272, 0.76618657, 1.08241358,
       1.26744957, 4.14923582, 0.49193583, 3.96952262, 0.50681782]), 'std_fit_time': array([0.28597151, 0.42351738, 0.37388893, 0.085881  , 0.05103362,
       0.27254789, 0.08155309, 0.07653381, 0.13029133, 0.00588128,
       0.03963551, 0.02045905, 0.27485578, 0.04184797, 0.0642756 ,
       0.01595943, 0.06304355, 0.03810429, 0.07973349, 0.01938013]), 'mean_score_time': array([0.04566116, 0.03301611, 0.0443234 , 0.01720648, 0.00809751,
       0.05748768, 0.02033701, 0.01626635, 0.01688561, 0.00681829,
       0.00738773, 0.00760589, 0.04121661, 0.01185055, 0.01512985,
       0.01689525, 0.0451457 , 0.00933876, 0.0435708 , 0.00846934]), 'std_score_time': array([0.01121604, 0.0039595 , 0.00986917, 0.0022519 , 0.00055445,
       0.00505978, 0.00292829, 0.00302049, 0.00107873, 0.00075129,
       0.00080212, 0.00056827, 0.0045124 , 0.00061418, 0.00120183,
       0.00047036, 0.00120882, 0.00127293, 0.0015605 , 0.00102985]), 'param_max_depth': masked_array(data=[23, 6, 45, 6, 39, 42, 21, 19, 21, 12, 44, 9, 46, 46,
                   13, 40, 45, 34, 16, 7],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_min_samples_leaf': masked_array(data=[4, 1, 9, 4, 6, 5, 9, 4, 2, 9, 5, 8, 7, 9, 1, 6, 1, 8,
                   3, 3],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_min_samples_split': masked_array(data=[19, 5, 5, 8, 3, 2, 10, 10, 14, 19, 4, 14, 15, 19, 5, 2,
                   6, 8, 7, 13],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'param_n_estimators': masked_array(data=[183, 249, 209, 119, 24, 297, 96, 60, 76, 18, 20, 31,
                   219, 50, 72, 82, 265, 32, 282, 50],
             mask=[False, False, False, False, False, False, False, False,
                   False, False, False, False, False, False, False, False,
                   False, False, False, False],
       fill_value=999999), 'params': [{'max_depth': 23, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 183}, {'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 249}, {'max_depth': 45, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 209}, {'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 119}, {'max_depth': 39, 'min_samples_leaf': 6, 'min_samples_split': 3, 'n_estimators': 24}, {'max_depth': 42, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 297}, {'max_depth': 21, 'min_samples_leaf': 9, 'min_samples_split': 10, 'n_estimators': 96}, {'max_depth': 19, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 60}, {'max_depth': 21, 'min_samples_leaf': 2, 'min_samples_split': 14, 'n_estimators': 76}, {'max_depth': 12, 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 18}, {'max_depth': 44, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 20}, {'max_depth': 9, 'min_samples_leaf': 8, 'min_samples_split': 14, 'n_estimators': 31}, {'max_depth': 46, 'min_samples_leaf': 7, 'min_samples_split': 15, 'n_estimators': 219}, {'max_depth': 46, 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 50}, {'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 72}, {'max_depth': 40, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 82}, {'max_depth': 45, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 265}, {'max_depth': 34, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 32}, {'max_depth': 16, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 282}, {'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 50}], 'split0_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.04444444,
       0.        , 0.04444444, 0.        , 0.        , 0.        ]), 'split1_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'split2_test_score': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.]), 'split3_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.08695652,
       0.        , 0.        , 0.        , 0.        , 0.        ]), 'split4_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.04347826, 0.        , 0.        , 0.        ]), 'mean_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.02628019,
       0.        , 0.01758454, 0.        , 0.        , 0.        ]), 'std_test_score': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.03488123,
       0.        , 0.02153874, 0.        , 0.        , 0.        ]), 'rank_test_score': array([3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3, 3, 3],
      dtype=int32), 'split0_train_score': array([0.01136364, 0.09782609, 0.        , 0.03370787, 0.05555556,
       0.08743169, 0.01136364, 0.09782609, 0.08743169, 0.        ,
       0.07692308, 0.02259887, 0.01136364, 0.        , 0.57723577,
       0.04469274, 0.55967078, 0.01136364, 0.23232323, 0.04469274]), 'split1_train_score': array([0.03351955, 0.15706806, 0.01129944, 0.07650273, 0.07650273,
       0.14736842, 0.01129944, 0.16666667, 0.1761658 , 0.06593407,
       0.10752688, 0.06593407, 0.03351955, 0.04444444, 0.56326531,
       0.06593407, 0.53941909, 0.05524862, 0.24      , 0.11764706]), 'split2_train_score': array([0.        , 0.10810811, 0.        , 0.03370787, 0.03370787,
       0.07692308, 0.        , 0.08743169, 0.06629834, 0.01136364,
       0.08743169, 0.        , 0.        , 0.        , 0.55967078,
       0.03370787, 0.53556485, 0.        , 0.23232323, 0.01136364]), 'split3_train_score': array([0.03370787, 0.10810811, 0.02259887, 0.06629834, 0.05555556,
       0.08743169, 0.01136364, 0.12834225, 0.09782609, 0.        ,
       0.06629834, 0.        , 0.03370787, 0.01136364, 0.53556485,
       0.04469274, 0.57142857, 0.        , 0.26732673, 0.08743169]), 'split4_train_score': array([0.07692308, 0.13829787, 0.03370787, 0.08743169, 0.13829787,
       0.12834225, 0.02259887, 0.1865285 , 0.14814815, 0.01136364,
       0.20512821, 0.03370787, 0.05555556, 0.        , 0.57142857,
       0.07692308, 0.54166667, 0.04469274, 0.30917874, 0.12834225]), 'mean_train_score': array([0.03110283, 0.12188165, 0.01352123, 0.0595297 , 0.07192392,
       0.10549943, 0.01132512, 0.13335904, 0.11517401, 0.01773227,
       0.10866164, 0.02444816, 0.02682932, 0.01116162, 0.56143306,
       0.0531901 , 0.54954999, 0.022261  , 0.25623039, 0.07789547]), 'std_train_score': array([0.02634063, 0.02220661, 0.01311859, 0.02211766, 0.0358407 ,
       0.02736531, 0.00714646, 0.03829744, 0.04066131, 0.02463087,
       0.05011942, 0.02451802, 0.01937147, 0.01721356, 0.01431966,
       0.01580905, 0.01372202, 0.02324316, 0.02943871, 0.04414728])}"
