search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0,10,0.08441737525126726,0.02963437286439134,0.9939148337954933,0.0008658321991306923,"{'colsample_bytree': np.float64(0.6389061666116549), 'gamma': np.float64(0.1946033980327974), 'learning_rate': np.float64(0.9290555512683556), 'max_depth': 8, 'min_child_weight': 6, 'n_estimators': 336, 'reg_alpha': np.float64(1.1114699262703798), 'reg_lambda': np.float64(1.7674533751959607), 'subsample': np.float64(0.6455009815431485)}",0.6389061666116549,0.1946033980327974,0.9290555512683556,8,6,336,1.1114699262703798,1.7674533751959607,0.6455009815431485
0,11,0.10479851318515343,0.014824572617235509,0.8560151829011792,0.009114969623324656,"{'colsample_bytree': np.float64(0.543998807317253), 'gamma': np.float64(0.4996973163421835), 'learning_rate': np.float64(1.0055702379845), 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 270, 'reg_alpha': np.float64(1.016361643857796), 'reg_lambda': np.float64(1.614982053970548), 'subsample': np.float64(0.8744545011873249)}",0.543998807317253,0.4996973163421835,1.0055702379845,4,7,270,1.016361643857796,1.614982053970548,0.8744545011873249
0,12,0.08095238095238096,0.021402100051661172,0.6872198693790402,0.010923590045712184,"{'colsample_bytree': np.float64(0.5096722359196648), 'gamma': np.float64(0.43973627975284024), 'learning_rate': np.float64(0.8299892443969765), 'max_depth': 7, 'min_child_weight': 18, 'n_estimators': 184, 'reg_alpha': np.float64(1.9096999011656877), 'reg_lambda': np.float64(1.9655802621401648), 'subsample': np.float64(0.7565858678708376)}",0.5096722359196648,0.43973627975284024,0.8299892443969765,7,18,184,1.9096999011656877,1.9655802621401648,0.7565858678708376
0,13,0.0860340502149716,0.01277841188127727,0.9855306695229157,0.002954026942804893,"{'colsample_bytree': np.float64(0.46838131584973597), 'gamma': np.float64(0.2066339309206977), 'learning_rate': np.float64(1.0082532317677435), 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 346, 'reg_alpha': np.float64(1.9390636783748294), 'reg_lambda': np.float64(0.5944486587581007), 'subsample': np.float64(0.8359351587532486)}",0.46838131584973597,0.2066339309206977,1.0082532317677435,9,5,346,1.9390636783748294,0.5944486587581007,0.8359351587532486
0,14,0.06507505819995589,0.007137443667069016,0.8344737987733671,0.0022345743708737827,"{'colsample_bytree': np.float64(0.2590851312558109), 'gamma': np.float64(0.41583102609067957), 'learning_rate': np.float64(0.719634867852574), 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 297, 'reg_alpha': np.float64(1.2892198730405489), 'reg_lambda': np.float64(0.5585774449698863), 'subsample': np.float64(0.7234671105974299)}",0.2590851312558109,0.41583102609067957,0.719634867852574,8,11,297,1.2892198730405489,0.5585774449698863,0.7234671105974299
0,15,0.06383935979004526,0.049621848132868164,0.21610200779010746,0.16929212965566715,"{'colsample_bytree': np.float64(0.6295537096417334), 'gamma': np.float64(0.12892587703404712), 'learning_rate': np.float64(1.9502871373613757), 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 226, 'reg_alpha': np.float64(1.1626003636983402), 'reg_lambda': np.float64(1.4283466613548546), 'subsample': np.float64(0.8772899538054884)}",0.6295537096417334,0.12892587703404712,1.9502871373613757,7,10,226,1.1626003636983402,1.4283466613548546,0.8772899538054884
0,16,0.09265641746361622,0.020827394707028768,0.8816745426377407,0.006768364118709429,"{'colsample_bytree': np.float64(0.5947355587934127), 'gamma': np.float64(0.28414482576591343), 'learning_rate': np.float64(0.699706927629984), 'max_depth': 10, 'min_child_weight': 15, 'n_estimators': 276, 'reg_alpha': np.float64(1.9528873214464326), 'reg_lambda': np.float64(1.6705353799001845), 'subsample': np.float64(0.8358739824711948)}",0.5947355587934127,0.28414482576591343,0.699706927629984,10,15,276,1.9528873214464326,1.6705353799001845,0.8358739824711948
0,17,0.1028146954130792,0.01687312605998611,0.9777460762628711,0.0026818231076443104,"{'colsample_bytree': np.float64(0.44204896956257383), 'gamma': np.float64(0.2902956296595688), 'learning_rate': np.float64(1.1115258471747183), 'max_depth': 8, 'min_child_weight': 4, 'n_estimators': 304, 'reg_alpha': np.float64(1.6784493921917236), 'reg_lambda': np.float64(1.5153676553439146), 'subsample': np.float64(0.8078146581067307)}",0.44204896956257383,0.2902956296595688,1.1115258471747183,8,4,304,1.6784493921917236,1.5153676553439146,0.8078146581067307
0,18,0.1010503751251,0.010445489148093746,0.3730418059033817,0.07633889297351254,"{'colsample_bytree': np.float64(0.5966873637634874), 'gamma': np.float64(0.2228695105086167), 'learning_rate': np.float64(1.568194584600731), 'max_depth': 5, 'min_child_weight': 18, 'n_estimators': 277, 'reg_alpha': np.float64(0.7584734871095467), 'reg_lambda': np.float64(0.9782037088527225), 'subsample': np.float64(0.6981282614294081)}",0.5966873637634874,0.2228695105086167,1.568194584600731,5,18,277,0.7584734871095467,0.9782037088527225,0.6981282614294081
0,19,0.07971375788768606,0.02549297387851051,0.9033880094974952,0.006862628500143901,"{'colsample_bytree': np.float64(0.5271109318747041), 'gamma': np.float64(0.36534070914624384), 'learning_rate': np.float64(0.519882970769642), 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 164, 'reg_alpha': np.float64(0.6243893803033332), 'reg_lambda': np.float64(1.7932997209745067), 'subsample': np.float64(0.6167865180373938)}",0.5271109318747041,0.36534070914624384,0.519882970769642,10,7,164,0.6243893803033332,1.7932997209745067,0.6167865180373938
0,20,0.09138563820281785,0.0367713466383912,0.3276345334655118,0.16080199304645332,"{'colsample_bytree': np.float64(0.5933883882061535), 'gamma': np.float64(0.1352302463109044), 'learning_rate': np.float64(1.5656000676741257), 'max_depth': 9, 'min_child_weight': 17, 'n_estimators': 291, 'reg_alpha': np.float64(0.6823596128484408), 'reg_lambda': np.float64(1.3883045101156233), 'subsample': np.float64(0.6322656622379775)}",0.5933883882061535,0.1352302463109044,1.5656000676741257,9,17,291,0.6823596128484408,1.3883045101156233,0.6322656622379775
0,21,0.05909381299728437,0.018074245247419143,0.07119909415438815,0.02519642050372287,"{'colsample_bytree': np.float64(0.360518266438573), 'gamma': np.float64(0.2617601455372853), 'learning_rate': np.float64(1.836252993364811), 'max_depth': 3, 'min_child_weight': 16, 'n_estimators': 186, 'reg_alpha': np.float64(0.6014134451096103), 'reg_lambda': np.float64(0.9586029277594066), 'subsample': np.float64(0.8360424884231676)}",0.360518266438573,0.2617601455372853,1.836252993364811,3,16,186,0.6014134451096103,0.9586029277594066,0.8360424884231676
0,22,0.08440678125994919,0.013749071473969787,0.483206817593139,0.19152367670679643,"{'colsample_bytree': np.float64(0.6073887245376275), 'gamma': np.float64(0.4492469861068815), 'learning_rate': np.float64(1.6586739858344564), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 254, 'reg_alpha': np.float64(1.7533119527947347), 'reg_lambda': np.float64(0.5121927211274003), 'subsample': np.float64(0.765532895103425)}",0.6073887245376275,0.4492469861068815,1.6586739858344564,5,7,254,1.7533119527947347,0.5121927211274003,0.765532895103425
0,23,0.09832157597510394,0.03612200802423414,0.42844434184496966,0.143810857683386,"{'colsample_bytree': np.float64(0.6725518752139306), 'gamma': np.float64(0.10362743451652845), 'learning_rate': np.float64(1.1725206669199684), 'max_depth': 4, 'min_child_weight': 18, 'n_estimators': 278, 'reg_alpha': np.float64(1.5203167158360094), 'reg_lambda': np.float64(1.6863202482565394), 'subsample': np.float64(0.7155163494877468)}",0.6725518752139306,0.10362743451652845,1.1725206669199684,4,18,278,1.5203167158360094,1.6863202482565394,0.7155163494877468
0,24,0.11379749668875654,0.023110194598706512,0.9823826008314415,0.00224795379422658,"{'colsample_bytree': np.float64(0.49670959582083624), 'gamma': np.float64(0.2930766375352626), 'learning_rate': np.float64(1.0964680470168306), 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 377, 'reg_alpha': np.float64(1.5552741255793168), 'reg_lambda': np.float64(1.8920483559724621), 'subsample': np.float64(0.8685293636046645)}",0.49670959582083624,0.2930766375352626,1.0964680470168306,10,1,377,1.5552741255793168,1.8920483559724621,0.8685293636046645
0,25,0.09553334362138834,0.028007871987537833,0.9561784686217554,0.001334801151412275,"{'colsample_bytree': np.float64(0.28326909228395136), 'gamma': np.float64(0.38661292040623285), 'learning_rate': np.float64(1.0225375824366798), 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 367, 'reg_alpha': np.float64(1.2192425761753243), 'reg_lambda': np.float64(0.8567266338852856), 'subsample': np.float64(0.8235739368687791)}",0.28326909228395136,0.38661292040623285,1.0225375824366798,9,9,367,1.2192425761753243,0.8567266338852856,0.8235739368687791
0,26,0.0885193658398555,0.014686467087894855,0.254505553579948,0.08580806519702326,"{'colsample_bytree': np.float64(0.26316563724785297), 'gamma': np.float64(0.1864544801781367), 'learning_rate': np.float64(1.7478164591560907), 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 232, 'reg_alpha': np.float64(0.9697100657144488), 'reg_lambda': np.float64(1.4483176151955899), 'subsample': np.float64(0.7576811300549127)}",0.26316563724785297,0.1864544801781367,1.7478164591560907,4,10,232,0.9697100657144488,1.4483176151955899,0.7576811300549127
0,27,0.09886385262092856,0.010690932210262159,0.995416516757316,0.0005169760512574054,"{'colsample_bytree': np.float64(0.3019046682414547), 'gamma': np.float64(0.34452285209718636), 'learning_rate': np.float64(1.3230629273205328), 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 274, 'reg_alpha': np.float64(0.5818147619177751), 'reg_lambda': np.float64(0.9478898939227832), 'subsample': np.float64(0.6609283664075252)}",0.3019046682414547,0.34452285209718636,1.3230629273205328,9,3,274,0.5818147619177751,0.9478898939227832,0.6609283664075252
0,28,0.0977734457270695,0.02417870010076449,0.49958931320716776,0.037196664990591106,"{'colsample_bytree': np.float64(0.5526025708092297), 'gamma': np.float64(0.18995507005512044), 'learning_rate': np.float64(1.5738789295066131), 'max_depth': 6, 'min_child_weight': 12, 'n_estimators': 159, 'reg_alpha': np.float64(0.5011479970618553), 'reg_lambda': np.float64(0.7289014877930569), 'subsample': np.float64(0.7971924415475797)}",0.5526025708092297,0.18995507005512044,1.5738789295066131,6,12,159,0.5011479970618553,0.7289014877930569,0.7971924415475797
0,29,0.1113824583746387,0.031219653086004343,0.9743608454412904,0.004087382959839724,"{'colsample_bytree': np.float64(0.631128756820766), 'gamma': np.float64(0.28535840998103273), 'learning_rate': np.float64(1.2128686812646932), 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 142, 'reg_alpha': np.float64(1.7068983474322523), 'reg_lambda': np.float64(0.807504140486764), 'subsample': np.float64(0.7950591477713451)}",0.631128756820766,0.28535840998103273,1.2128686812646932,10,5,142,1.7068983474322523,0.807504140486764,0.7950591477713451
0,30,0.08179422295614759,0.021284398641376358,0.571400992721923,0.01886770901273775,"{'colsample_bytree': np.float64(0.688694414912564), 'gamma': np.float64(0.26809475366646873), 'learning_rate': np.float64(0.8291632569204246), 'max_depth': 5, 'min_child_weight': 19, 'n_estimators': 159, 'reg_alpha': np.float64(1.327505114043259), 'reg_lambda': np.float64(1.8370094577587006), 'subsample': np.float64(0.8295807177585908)}",0.688694414912564,0.26809475366646873,0.8291632569204246,5,19,159,1.327505114043259,1.8370094577587006,0.8295807177585908
0,31,0.08250020278647655,0.03189127175901085,0.9609822291853615,0.003770453935905207,"{'colsample_bytree': np.float64(0.4422334214275826), 'gamma': np.float64(0.1230409064068549), 'learning_rate': np.float64(0.9545618857687157), 'max_depth': 9, 'min_child_weight': 12, 'n_estimators': 258, 'reg_alpha': np.float64(1.990376885632477), 'reg_lambda': np.float64(0.5412782780484163), 'subsample': np.float64(0.8262757442130761)}",0.4422334214275826,0.1230409064068549,0.9545618857687157,9,12,258,1.990376885632477,0.5412782780484163,0.8262757442130761
0,32,0.09109826939106855,0.012319437903809809,0.830648083962577,0.009298284734530439,"{'colsample_bytree': np.float64(0.5024072437179923), 'gamma': np.float64(0.41078419243038744), 'learning_rate': np.float64(0.7976276564366743), 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 212, 'reg_alpha': np.float64(1.3310167218098017), 'reg_lambda': np.float64(0.5269069701766113), 'subsample': np.float64(0.8002451881668184)}",0.5024072437179923,0.41078419243038744,0.7976276564366743,5,10,212,1.3310167218098017,0.5269069701766113,0.8002451881668184
0,33,0.0862321626685486,0.01315250378997356,0.749508490017529,0.010782482462684036,"{'colsample_bytree': np.float64(0.2134774242606367), 'gamma': np.float64(0.39367567051923735), 'learning_rate': np.float64(1.1979725619175083), 'max_depth': 10, 'min_child_weight': 19, 'n_estimators': 365, 'reg_alpha': np.float64(1.7510204724657905), 'reg_lambda': np.float64(0.5825686598817292), 'subsample': np.float64(0.8753287909581561)}",0.2134774242606367,0.39367567051923735,1.1979725619175083,10,19,365,1.7510204724657905,0.5825686598817292,0.8753287909581561
0,34,0.06863732593977401,0.013008591764898228,0.1967988772532424,0.020232979866338652,"{'colsample_bytree': np.float64(0.31222051667795836), 'gamma': np.float64(0.3306079774495918), 'learning_rate': np.float64(0.8305756192615165), 'max_depth': 3, 'min_child_weight': 15, 'n_estimators': 141, 'reg_alpha': np.float64(1.192961519897199), 'reg_lambda': np.float64(0.6273248634693269), 'subsample': np.float64(0.7223681022410136)}",0.31222051667795836,0.3306079774495918,0.8305756192615165,3,15,141,1.192961519897199,0.6273248634693269,0.7223681022410136
0,35,0.10157350261923241,0.014588540844801913,0.8739401850029388,0.008478059452592297,"{'colsample_bytree': np.float64(0.5799316142454547), 'gamma': np.float64(0.29173462161992425), 'learning_rate': np.float64(0.5905548772503186), 'max_depth': 9, 'min_child_weight': 13, 'n_estimators': 269, 'reg_alpha': np.float64(0.894968741260803), 'reg_lambda': np.float64(1.650142406980779), 'subsample': np.float64(0.6411403576089931)}",0.5799316142454547,0.29173462161992425,0.5905548772503186,9,13,269,0.894968741260803,1.650142406980779,0.6411403576089931
0,36,0.10684575782581471,0.022888265787314385,0.6079116607333209,0.021169874229972838,"{'colsample_bytree': np.float64(0.5304900635530055), 'gamma': np.float64(0.3194500928199243), 'learning_rate': np.float64(1.3186747095192852), 'max_depth': 4, 'min_child_weight': 9, 'n_estimators': 204, 'reg_alpha': np.float64(1.408719184243843), 'reg_lambda': np.float64(1.9622830681764551), 'subsample': np.float64(0.7419717618734675)}",0.5304900635530055,0.3194500928199243,1.3186747095192852,4,9,204,1.408719184243843,1.9622830681764551,0.7419717618734675
0,37,0.08679743688352716,0.016811932319371038,0.872687225740265,0.009911395894603152,"{'colsample_bytree': np.float64(0.2580557059504719), 'gamma': np.float64(0.4531061315818291), 'learning_rate': np.float64(0.9360396217812808), 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 317, 'reg_alpha': np.float64(1.0343175480268418), 'reg_lambda': np.float64(1.9414523421082435), 'subsample': np.float64(0.6999102696269511)}",0.2580557059504719,0.4531061315818291,0.9360396217812808,5,6,317,1.0343175480268418,1.9414523421082435,0.6999102696269511
0,38,0.0897339187397819,0.012593214493511575,0.7288244444703352,0.011012450772620681,"{'colsample_bytree': np.float64(0.21705813282972192), 'gamma': np.float64(0.17892464600258254), 'learning_rate': np.float64(0.8658225963059244), 'max_depth': 4, 'min_child_weight': 6, 'n_estimators': 342, 'reg_alpha': np.float64(0.9697423649729329), 'reg_lambda': np.float64(0.9693517188258687), 'subsample': np.float64(0.8594812065511755)}",0.21705813282972192,0.17892464600258254,0.8658225963059244,4,6,342,0.9697423649729329,0.9693517188258687,0.8594812065511755
0,39,0.09464332705520646,0.022420040041475332,0.7663904833606129,0.03274547787437909,"{'colsample_bytree': np.float64(0.6151585779469299), 'gamma': np.float64(0.4041213257434626), 'learning_rate': np.float64(1.1959741409012763), 'max_depth': 9, 'min_child_weight': 12, 'n_estimators': 244, 'reg_alpha': np.float64(1.8358035733127283), 'reg_lambda': np.float64(1.4157339912678022), 'subsample': np.float64(0.6218785258680094)}",0.6151585779469299,0.4041213257434626,1.1959741409012763,9,12,244,1.8358035733127283,1.4157339912678022,0.6218785258680094
1,0,0.11442200617202078,0.009590556716577017,0.875654678205754,0.07629389857436454,"{'colsample_bytree': np.float64(0.6943468725913806), 'gamma': np.float64(0.45297492659245675), 'learning_rate': np.float64(1.7196550826866412), 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 306, 'reg_alpha': np.float64(1.3003738224219143), 'reg_lambda': np.float64(1.7407219276465673), 'subsample': np.float64(0.6809055752472114)}",0.6943468725913806,0.45297492659245675,1.7196550826866412,5,2,306,1.3003738224219143,1.7407219276465673,0.6809055752472114
1,1,0.07333367333688424,0.025732688670742458,0.3401131193286403,0.21876199557640968,"{'colsample_bytree': np.float64(0.4671454466783713), 'gamma': np.float64(0.1634552117823708), 'learning_rate': np.float64(1.7683930320258656), 'max_depth': 5, 'min_child_weight': 15, 'n_estimators': 333, 'reg_alpha': np.float64(1.6606405886491042), 'reg_lambda': np.float64(0.5539211305355192), 'subsample': np.float64(0.894657839311698)}",0.4671454466783713,0.1634552117823708,1.7683930320258656,5,15,333,1.6606405886491042,0.5539211305355192,0.894657839311698
1,2,0.07664201292063039,0.042007666158196996,0.580224782489172,0.3083681608085689,"{'colsample_bytree': np.float64(0.24795139437540892), 'gamma': np.float64(0.4974230531064535), 'learning_rate': np.float64(1.6400997698480957), 'max_depth': 5, 'min_child_weight': 11, 'n_estimators': 283, 'reg_alpha': np.float64(1.6935721016782854), 'reg_lambda': np.float64(1.571864163341643), 'subsample': np.float64(0.8900830974853493)}",0.24795139437540892,0.4974230531064535,1.6400997698480957,5,11,283,1.6935721016782854,1.571864163341643,0.8900830974853493
1,3,0.112405319494809,0.013984931939232472,0.9568652916862297,0.02650033378055171,"{'colsample_bytree': np.float64(0.5151455462142018), 'gamma': np.float64(0.3829597596168045), 'learning_rate': np.float64(1.3401078022603832), 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 355, 'reg_alpha': np.float64(0.6931119165514027), 'reg_lambda': np.float64(1.5184053203804742), 'subsample': np.float64(0.717281726133739)}",0.5151455462142018,0.3829597596168045,1.3401078022603832,5,8,355,0.6931119165514027,1.5184053203804742,0.717281726133739
1,4,0.10556761857143693,0.018641482468177997,0.5185555365609703,0.012633258131908402,"{'colsample_bytree': np.float64(0.6824030256237015), 'gamma': np.float64(0.3816234190396727), 'learning_rate': np.float64(0.895077229019668), 'max_depth': 4, 'min_child_weight': 13, 'n_estimators': 150, 'reg_alpha': np.float64(1.699375431223869), 'reg_lambda': np.float64(0.7414100388771747), 'subsample': np.float64(0.8667637448596897)}",0.6824030256237015,0.3816234190396727,0.895077229019668,4,13,150,1.699375431223869,0.7414100388771747,0.8667637448596897
1,5,0.03514116481301153,0.03425301802320424,0.11049926239624148,0.13547252619644534,"{'colsample_bytree': np.float64(0.6867574676529843), 'gamma': np.float64(0.3604706750510732), 'learning_rate': np.float64(1.6792367183459818), 'max_depth': 9, 'min_child_weight': 17, 'n_estimators': 278, 'reg_alpha': np.float64(0.5383681240844309), 'reg_lambda': np.float64(1.372841349515147), 'subsample': np.float64(0.6505799923803683)}",0.6867574676529843,0.3604706750510732,1.6792367183459818,9,17,278,0.5383681240844309,1.372841349515147,0.6505799923803683
1,6,0.10393607643957474,0.01562520996168117,0.6325921709888321,0.0732682964998736,"{'colsample_bytree': np.float64(0.5759180239246706), 'gamma': np.float64(0.3523430158196018), 'learning_rate': np.float64(1.3872275977040425), 'max_depth': 8, 'min_child_weight': 15, 'n_estimators': 143, 'reg_alpha': np.float64(0.9107673495976596), 'reg_lambda': np.float64(0.7646120289382072), 'subsample': np.float64(0.814309265881392)}",0.5759180239246706,0.3523430158196018,1.3872275977040425,8,15,143,0.9107673495976596,0.7646120289382072,0.814309265881392
1,7,0.0705263746339585,0.016506588851989926,0.7286427799267121,0.015469578378809124,"{'colsample_bytree': np.float64(0.25148433765852507), 'gamma': np.float64(0.13037070122955924), 'learning_rate': np.float64(0.7036952094376914), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 190, 'reg_alpha': np.float64(1.8784596548345331), 'reg_lambda': np.float64(1.9605554826187932), 'subsample': np.float64(0.6540173124427594)}",0.25148433765852507,0.13037070122955924,0.7036952094376914,7,7,190,1.8784596548345331,1.9605554826187932,0.6540173124427594
1,8,0.07407319547139382,0.013067925760418833,0.9424091898724047,0.004262816131694539,"{'colsample_bytree': np.float64(0.26745242689562976), 'gamma': np.float64(0.26697430722768933), 'learning_rate': np.float64(0.7282371991386033), 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 178, 'reg_alpha': np.float64(0.7146807111364322), 'reg_lambda': np.float64(1.4352428948645306), 'subsample': np.float64(0.8461736037856687)}",0.26745242689562976,0.26697430722768933,0.7282371991386033,8,5,178,0.7146807111364322,1.4352428948645306,0.8461736037856687
1,9,0.10143538931603853,0.031027048150879418,0.962548547666324,0.005516362460654485,"{'colsample_bytree': np.float64(0.5865772411455517), 'gamma': np.float64(0.22613491660516305), 'learning_rate': np.float64(1.1117114746933965), 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 313, 'reg_alpha': np.float64(0.6210233340182759), 'reg_lambda': np.float64(1.3980991740587347), 'subsample': np.float64(0.8273150858145205)}",0.5865772411455517,0.22613491660516305,1.1117114746933965,4,4,313,0.6210233340182759,1.3980991740587347,0.8273150858145205
1,10,0.08206858646044361,0.022297188072982473,0.21517787992057139,0.07231629673697768,"{'colsample_bytree': np.float64(0.5005685729485276), 'gamma': np.float64(0.21981862870256627), 'learning_rate': np.float64(1.7673185568372285), 'max_depth': 7, 'min_child_weight': 13, 'n_estimators': 221, 'reg_alpha': np.float64(0.7173917238322213), 'reg_lambda': np.float64(0.8273983716037884), 'subsample': np.float64(0.6532145291669365)}",0.5005685729485276,0.21981862870256627,1.7673185568372285,7,13,221,0.7173917238322213,0.8273983716037884,0.6532145291669365
