search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,bagging_fraction,bagging_freq,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_child_weight,n_estimators,num_leaves
0,0,0.11096799550852274,0.022223075558985218,0.3328344777074653,0.011088255340943038,"{'bagging_fraction': np.float64(0.8148108212557728), 'bagging_freq': 25, 'feature_fraction': np.float64(0.4501395467228788), 'lambda_l1': np.float64(2.2264734869499936), 'lambda_l2': np.float64(2.342159915157), 'learning_rate': np.float64(1.2228055615939546), 'max_depth': 3, 'min_child_samples': 58, 'min_child_weight': np.float64(11.675602269904191), 'n_estimators': 206, 'num_leaves': 102}",0.8148108212557728,25,0.4501395467228788,2.2264734869499936,2.342159915157,1.2228055615939546,3,58,11.675602269904191,206,102
0,1,0.11802705484696559,0.019585191783306113,0.9415862661007395,0.06505968834885724,"{'bagging_fraction': np.float64(0.8325180448910974), 'bagging_freq': 6, 'feature_fraction': np.float64(0.6894363969886563), 'lambda_l1': np.float64(1.0942240952580444), 'lambda_l2': np.float64(1.0308460582175547), 'learning_rate': np.float64(1.5219272878581587), 'max_depth': 5, 'min_child_samples': 21, 'min_child_weight': np.float64(3.5748371457178707), 'n_estimators': 291, 'num_leaves': 101}",0.8325180448910974,6,0.6894363969886563,1.0942240952580444,1.0308460582175547,1.5219272878581587,5,21,3.5748371457178707,291,101
0,2,0.024364782707238256,0.018450356933336905,0.040436460793060784,0.03534482186124079,"{'bagging_fraction': np.float64(0.6501346547173765), 'bagging_freq': 16, 'feature_fraction': np.float64(0.5655732697950187), 'lambda_l1': np.float64(1.1274173267720764), 'lambda_l2': np.float64(1.1564311301038188), 'learning_rate': np.float64(1.8112594263866788), 'max_depth': 4, 'min_child_samples': 28, 'min_child_weight': np.float64(16.554331051252504), 'n_estimators': 129, 'num_leaves': 111}",0.6501346547173765,16,0.5655732697950187,1.1274173267720764,1.1564311301038188,1.8112594263866788,4,28,16.554331051252504,129,111
0,3,0.07244750581406487,0.042476306964924035,0.15398939386276683,0.10314693498957,"{'bagging_fraction': np.float64(0.7983785342673843), 'bagging_freq': 17, 'feature_fraction': np.float64(0.5890243136776618), 'lambda_l1': np.float64(1.183664693013222), 'lambda_l2': np.float64(2.471663152439489), 'learning_rate': np.float64(1.6480031767175278), 'max_depth': 4, 'min_child_samples': 45, 'min_child_weight': np.float64(16.410278941722126), 'n_estimators': 152, 'num_leaves': 96}",0.7983785342673843,17,0.5890243136776618,1.183664693013222,2.471663152439489,1.6480031767175278,4,45,16.410278941722126,152,96
0,4,0.11580212950361932,0.009320353839572103,0.7310871827498532,0.014517539691914959,"{'bagging_fraction': np.float64(0.7075404386693382), 'bagging_freq': 20, 'feature_fraction': np.float64(0.31712944955692174), 'lambda_l1': np.float64(1.6297897645464536), 'lambda_l2': np.float64(1.704736712938736), 'learning_rate': np.float64(1.2739679413056852), 'max_depth': 6, 'min_child_samples': 39, 'min_child_weight': np.float64(10.465403778121226), 'n_estimators': 164, 'num_leaves': 141}",0.7075404386693382,20,0.31712944955692174,1.6297897645464536,1.704736712938736,1.2739679413056852,6,39,10.465403778121226,164,141
0,5,0.0944403679085393,0.029671360595273505,0.43347455282629366,0.015362962336135058,"{'bagging_fraction': np.float64(0.5141215226067454), 'bagging_freq': 13, 'feature_fraction': np.float64(0.4205067629211684), 'lambda_l1': np.float64(2.594887738535606), 'lambda_l2': np.float64(2.4709376370077614), 'learning_rate': np.float64(1.0451237807533873), 'max_depth': 8, 'min_child_samples': 67, 'min_child_weight': np.float64(12.713699739648007), 'n_estimators': 106, 'num_leaves': 103}",0.5141215226067454,13,0.4205067629211684,2.594887738535606,2.4709376370077614,1.0451237807533873,8,67,12.713699739648007,106,103
0,6,0.08652738262129853,0.011801218775410433,0.9954134988111051,0.0006306465467378736,"{'bagging_fraction': np.float64(0.7540493697042853), 'bagging_freq': 6, 'feature_fraction': np.float64(0.38469521552847236), 'lambda_l1': np.float64(1.3602739031770132), 'lambda_l2': np.float64(2.5280033002556803), 'learning_rate': np.float64(0.9458774267545758), 'max_depth': 8, 'min_child_samples': 95, 'min_child_weight': np.float64(2.690790471644555), 'n_estimators': 294, 'num_leaves': 122}",0.7540493697042853,6,0.38469521552847236,1.3602739031770132,2.5280033002556803,0.9458774267545758,8,95,2.690790471644555,294,122
0,7,0.08795871940019276,0.011724682227107541,0.48507889350756306,0.013297140490067826,"{'bagging_fraction': np.float64(0.8281456184509264), 'bagging_freq': 12, 'feature_fraction': np.float64(0.34490374889178016), 'lambda_l1': np.float64(2.7731916653091804), 'lambda_l2': np.float64(0.9522185040144746), 'learning_rate': np.float64(1.1911424471279917), 'max_depth': 4, 'min_child_samples': 61, 'min_child_weight': np.float64(11.75468924601397), 'n_estimators': 152, 'num_leaves': 51}",0.8281456184509264,12,0.34490374889178016,2.7731916653091804,0.9522185040144746,1.1911424471279917,4,61,11.75468924601397,152,51
0,8,0.12169072001013506,0.013838469748722493,0.7298746211226929,0.05257224378893158,"{'bagging_fraction': np.float64(0.7558567189053014), 'bagging_freq': 9, 'feature_fraction': np.float64(0.5574908858609009), 'lambda_l1': np.float64(1.0922294623906903), 'lambda_l2': np.float64(2.366855234632052), 'learning_rate': np.float64(1.259370457999193), 'max_depth': 7, 'min_child_samples': 21, 'min_child_weight': np.float64(17.66220714735527), 'n_estimators': 180, 'num_leaves': 131}",0.7558567189053014,9,0.5574908858609009,1.0922294623906903,2.366855234632052,1.259370457999193,7,21,17.66220714735527,180,131
0,9,0.09866051800277334,0.01455863752112971,0.8026179442347618,0.08657422429648919,"{'bagging_fraction': np.float64(0.6863190842754778), 'bagging_freq': 20, 'feature_fraction': np.float64(0.5130636539233683), 'lambda_l1': np.float64(2.088810835612221), 'lambda_l2': np.float64(1.513141044572832), 'learning_rate': np.float64(1.588929707463555), 'max_depth': 9, 'min_child_samples': 85, 'min_child_weight': np.float64(5.642911383976736), 'n_estimators': 209, 'num_leaves': 76}",0.6863190842754778,20,0.5130636539233683,2.088810835612221,1.513141044572832,1.588929707463555,9,85,5.642911383976736,209,76
0,10,0.09196389621613854,0.011554706287099285,0.8356950248746629,0.013283524846527402,"{'bagging_fraction': np.float64(0.5533425599124079), 'bagging_freq': 23, 'feature_fraction': np.float64(0.45899223247150667), 'lambda_l1': np.float64(1.2042209129927683), 'lambda_l2': np.float64(1.0587061369403612), 'learning_rate': np.float64(0.8531377710823616), 'max_depth': 10, 'min_child_samples': 46, 'min_child_weight': np.float64(8.950145004019857), 'n_estimators': 250, 'num_leaves': 89}",0.5533425599124079,23,0.45899223247150667,1.2042209129927683,1.0587061369403612,0.8531377710823616,10,46,8.950145004019857,250,89
0,11,0.059075721280061125,0.029736542803076336,0.16112871602651652,0.1583132952986995,"{'bagging_fraction': np.float64(0.6107917533545418), 'bagging_freq': 28, 'feature_fraction': np.float64(0.7667329646414575), 'lambda_l1': np.float64(0.8304241580890153), 'lambda_l2': np.float64(2.424052921697645), 'learning_rate': np.float64(1.3920919800953597), 'max_depth': 3, 'min_child_samples': 68, 'min_child_weight': np.float64(13.808362739135973), 'n_estimators': 172, 'num_leaves': 54}",0.6107917533545418,28,0.7667329646414575,0.8304241580890153,2.424052921697645,1.3920919800953597,3,68,13.808362739135973,172,54
0,12,0.06440542043217452,0.03957141770617251,0.3056591630556792,0.1538971857950653,"{'bagging_fraction': np.float64(0.8823088151065082), 'bagging_freq': 21, 'feature_fraction': np.float64(0.7366252167448208), 'lambda_l1': np.float64(2.3422271257891), 'lambda_l2': np.float64(2.4957467480584388), 'learning_rate': np.float64(1.1022727830998726), 'max_depth': 3, 'min_child_samples': 33, 'min_child_weight': np.float64(19.873377221763178), 'n_estimators': 244, 'num_leaves': 94}",0.8823088151065082,21,0.7366252167448208,2.3422271257891,2.4957467480584388,1.1022727830998726,3,33,19.873377221763178,244,94
0,13,0.10728230775893943,0.0201935359909249,0.9933877634709825,0.005366272181098183,"{'bagging_fraction': np.float64(0.8165983476890812), 'bagging_freq': 11, 'feature_fraction': np.float64(0.6262887107620663), 'lambda_l1': np.float64(0.5878192569713163), 'lambda_l2': np.float64(2.335056747715158), 'learning_rate': np.float64(1.7627355204857094), 'max_depth': 11, 'min_child_samples': 28, 'min_child_weight': np.float64(0.933968321401064), 'n_estimators': 267, 'num_leaves': 87}",0.8165983476890812,11,0.6262887107620663,0.5878192569713163,2.335056747715158,1.7627355204857094,11,28,0.933968321401064,267,87
0,14,0.0629909899857278,0.01781025453759717,0.16188462609761384,0.013267407113700537,"{'bagging_fraction': np.float64(0.41009532387772263), 'bagging_freq': 7, 'feature_fraction': np.float64(0.626547251205912), 'lambda_l1': np.float64(2.2267830349722724), 'lambda_l2': np.float64(1.965453301307464), 'learning_rate': np.float64(0.7489547965466639), 'max_depth': 3, 'min_child_samples': 60, 'min_child_weight': np.float64(7.876793936653742), 'n_estimators': 110, 'num_leaves': 89}",0.41009532387772263,7,0.626547251205912,2.2267830349722724,1.965453301307464,0.7489547965466639,3,60,7.876793936653742,110,89
0,15,0.06871503569019836,0.012658467678271218,0.9565085883119304,0.0037006698912633246,"{'bagging_fraction': np.float64(0.9292848350446948), 'bagging_freq': 12, 'feature_fraction': np.float64(0.5314372934984692), 'lambda_l1': np.float64(2.479313422809359), 'lambda_l2': np.float64(0.878825278664256), 'learning_rate': np.float64(0.8369790785800079), 'max_depth': 11, 'min_child_samples': 72, 'min_child_weight': np.float64(11.306955398700975), 'n_estimators': 199, 'num_leaves': 83}",0.9292848350446948,12,0.5314372934984692,2.479313422809359,0.878825278664256,0.8369790785800079,11,72,11.306955398700975,199,83
0,16,0.09185955849513439,0.0148392529448604,0.7451406464653174,0.045703641396940387,"{'bagging_fraction': np.float64(0.6270743677796591), 'bagging_freq': 17, 'feature_fraction': np.float64(0.4751514466020586), 'lambda_l1': np.float64(1.631046047522613), 'lambda_l2': np.float64(1.0568823815836998), 'learning_rate': np.float64(1.8781592888090741), 'max_depth': 10, 'min_child_samples': 97, 'min_child_weight': np.float64(0.20751713617892512), 'n_estimators': 158, 'num_leaves': 76}",0.6270743677796591,17,0.4751514466020586,1.631046047522613,1.0568823815836998,1.8781592888090741,10,97,0.20751713617892512,158,76
0,17,0.11080057484267884,0.017525401918631223,0.7103443162494673,0.1239252278892533,"{'bagging_fraction': np.float64(0.646762935529049), 'bagging_freq': 19, 'feature_fraction': np.float64(0.5549669981892908), 'lambda_l1': np.float64(2.046685046233035), 'lambda_l2': np.float64(2.2863806175184185), 'learning_rate': np.float64(1.588414175092202), 'max_depth': 10, 'min_child_samples': 97, 'min_child_weight': np.float64(9.657851202704792), 'n_estimators': 286, 'num_leaves': 130}",0.646762935529049,19,0.5549669981892908,2.046685046233035,2.2863806175184185,1.588414175092202,10,97,9.657851202704792,286,130
0,18,0.11586791391360762,0.019465427741378497,0.9300793837213751,0.00623719407052509,"{'bagging_fraction': np.float64(0.9019361657072567), 'bagging_freq': 29, 'feature_fraction': np.float64(0.42795042711039916), 'lambda_l1': np.float64(1.7887880455340428), 'lambda_l2': np.float64(1.3139745171726287), 'learning_rate': np.float64(1.3367477610210585), 'max_depth': 9, 'min_child_samples': 64, 'min_child_weight': np.float64(19.53926106966229), 'n_estimators': 279, 'num_leaves': 94}",0.9019361657072567,29,0.42795042711039916,1.7887880455340428,1.3139745171726287,1.3367477610210585,9,64,19.53926106966229,279,94
0,19,0.10262649004363107,0.016614785159384617,0.41530781567315483,0.03077861534952457,"{'bagging_fraction': np.float64(0.4303214567737656), 'bagging_freq': 22, 'feature_fraction': np.float64(0.4548307446156779), 'lambda_l1': np.float64(2.8739701807542444), 'lambda_l2': np.float64(0.8404321372091181), 'learning_rate': np.float64(1.2016870259927424), 'max_depth': 11, 'min_child_samples': 80, 'min_child_weight': np.float64(13.569200474886273), 'n_estimators': 171, 'num_leaves': 148}",0.4303214567737656,22,0.4548307446156779,2.8739701807542444,0.8404321372091181,1.2016870259927424,11,80,13.569200474886273,171,148
1,0,0.10123214348414247,0.029305521419450302,0.5388348696332388,0.08974974147961658,"{'bagging_fraction': np.float64(0.5148856273258738), 'bagging_freq': 24, 'feature_fraction': np.float64(0.5606710650810377), 'lambda_l1': np.float64(2.3419184074813044), 'lambda_l2': np.float64(0.5642720433092727), 'learning_rate': np.float64(1.507689594881533), 'max_depth': 5, 'min_child_samples': 74, 'min_child_weight': np.float64(4.89685883336586), 'n_estimators': 277, 'num_leaves': 121}",0.5148856273258738,24,0.5606710650810377,2.3419184074813044,0.5642720433092727,1.507689594881533,5,74,4.89685883336586,277,121
1,1,0.09409423400831553,0.036423182474985494,0.672830571727588,0.331329837781502,"{'bagging_fraction': np.float64(0.934353178455993), 'bagging_freq': 14, 'feature_fraction': np.float64(0.6165845096473567), 'lambda_l1': np.float64(2.6335897965035833), 'lambda_l2': np.float64(0.6388136073956237), 'learning_rate': np.float64(1.4864932540163254), 'max_depth': 7, 'min_child_samples': 36, 'min_child_weight': np.float64(14.991302909373331), 'n_estimators': 182, 'num_leaves': 74}",0.934353178455993,14,0.6165845096473567,2.6335897965035833,0.6388136073956237,1.4864932540163254,7,36,14.991302909373331,182,74
1,2,0.06273454510312411,0.03899236551307591,0.14833280601123505,0.0949327286691112,"{'bagging_fraction': np.float64(0.7270717600686605), 'bagging_freq': 28, 'feature_fraction': np.float64(0.4389876435815572), 'lambda_l1': np.float64(2.423794100535214), 'lambda_l2': np.float64(2.669115785336101), 'learning_rate': np.float64(1.8154343953583976), 'max_depth': 3, 'min_child_samples': 78, 'min_child_weight': np.float64(13.07833910051908), 'n_estimators': 269, 'num_leaves': 112}",0.7270717600686605,28,0.4389876435815572,2.423794100535214,2.669115785336101,1.8154343953583976,3,78,13.07833910051908,269,112
1,3,0.07203228171305426,0.03961153479073375,0.17737114496874412,0.1311030252184231,"{'bagging_fraction': np.float64(0.5845963539504108), 'bagging_freq': 7, 'feature_fraction': np.float64(0.7719898043690191), 'lambda_l1': np.float64(0.9602660157347671), 'lambda_l2': np.float64(2.034461279712922), 'learning_rate': np.float64(1.541995072465094), 'max_depth': 3, 'min_child_samples': 41, 'min_child_weight': np.float64(10.550788620994064), 'n_estimators': 193, 'num_leaves': 141}",0.5845963539504108,7,0.7719898043690191,0.9602660157347671,2.034461279712922,1.541995072465094,3,41,10.550788620994064,193,141
1,4,0.054631340121455915,0.01913269226692843,0.843123610216735,0.003466971650758145,"{'bagging_fraction': np.float64(0.823328953690716), 'bagging_freq': 14, 'feature_fraction': np.float64(0.44934107866146095), 'lambda_l1': np.float64(1.7591084708481626), 'lambda_l2': np.float64(1.611673812470564), 'learning_rate': np.float64(0.5208476439118959), 'max_depth': 10, 'min_child_samples': 88, 'min_child_weight': np.float64(5.428972453081968), 'n_estimators': 100, 'num_leaves': 88}",0.823328953690716,14,0.44934107866146095,1.7591084708481626,1.611673812470564,0.5208476439118959,10,88,5.428972453081968,100,88
1,5,0.06173157199919682,0.020714462855314992,0.23121191100274405,0.009072988850221946,"{'bagging_fraction': np.float64(0.928710380816605), 'bagging_freq': 11, 'feature_fraction': np.float64(0.5404860300314318), 'lambda_l1': np.float64(1.1090121712311003), 'lambda_l2': np.float64(0.5505445101336097), 'learning_rate': np.float64(0.5648847952306401), 'max_depth': 3, 'min_child_samples': 78, 'min_child_weight': np.float64(12.928934420889126), 'n_estimators': 175, 'num_leaves': 120}",0.928710380816605,11,0.5404860300314318,1.1090121712311003,0.5505445101336097,0.5648847952306401,3,78,12.928934420889126,175,120
1,6,0.13816938501330286,0.008305209760698061,0.9834367596945033,0.00898996759270575,"{'bagging_fraction': np.float64(0.8913400285663681), 'bagging_freq': 7, 'feature_fraction': np.float64(0.5479679415638512), 'lambda_l1': np.float64(1.310035013458426), 'lambda_l2': np.float64(2.7535328689505247), 'learning_rate': np.float64(1.5274079242178458), 'max_depth': 8, 'min_child_samples': 88, 'min_child_weight': np.float64(8.023807170289958), 'n_estimators': 216, 'num_leaves': 147}",0.8913400285663681,7,0.5479679415638512,1.310035013458426,2.7535328689505247,1.5274079242178458,8,88,8.023807170289958,216,147
1,7,0.06312877856546192,0.034433585914543416,0.41019129847336444,0.013837130757843203,"{'bagging_fraction': np.float64(0.9183477697837389), 'bagging_freq': 21, 'feature_fraction': np.float64(0.3733467126785417), 'lambda_l1': np.float64(1.230400851458585), 'lambda_l2': np.float64(2.4100486033456434), 'learning_rate': np.float64(0.6097125843087512), 'max_depth': 6, 'min_child_samples': 60, 'min_child_weight': np.float64(14.159710923047214), 'n_estimators': 101, 'num_leaves': 86}",0.9183477697837389,21,0.3733467126785417,1.230400851458585,2.4100486033456434,0.6097125843087512,6,60,14.159710923047214,101,86
1,8,0.11207378503200868,0.024393156831573247,0.5411000460488813,0.02182612205979276,"{'bagging_fraction': np.float64(0.4571132523361788), 'bagging_freq': 18, 'feature_fraction': np.float64(0.6288784697887747), 'lambda_l1': np.float64(1.7544645420690679), 'lambda_l2': np.float64(0.6868391319192999), 'learning_rate': np.float64(0.8662563431718395), 'max_depth': 4, 'min_child_samples': 43, 'min_child_weight': np.float64(7.979545502116984), 'n_estimators': 266, 'num_leaves': 74}",0.4571132523361788,18,0.6288784697887747,1.7544645420690679,0.6868391319192999,0.8662563431718395,4,43,7.979545502116984,266,74
1,9,0.06797076980968433,0.03671823420651042,0.438299234436348,0.29363926398370377,"{'bagging_fraction': np.float64(0.8477467333370986), 'bagging_freq': 21, 'feature_fraction': np.float64(0.5998544357709188), 'lambda_l1': np.float64(2.8158218496899843), 'lambda_l2': np.float64(1.9648353623234665), 'learning_rate': np.float64(1.285684153357753), 'max_depth': 4, 'min_child_samples': 98, 'min_child_weight': np.float64(16.103553450071573), 'n_estimators': 232, 'num_leaves': 130}",0.8477467333370986,21,0.5998544357709188,2.8158218496899843,1.9648353623234665,1.285684153357753,4,98,16.103553450071573,232,130
1,10,0.08274524771003645,0.024835898722215276,0.4972298486125971,0.01930787389640415,"{'bagging_fraction': np.float64(0.8877974994528381), 'bagging_freq': 8, 'feature_fraction': np.float64(0.35292826846291686), 'lambda_l1': np.float64(2.3062317256706577), 'lambda_l2': np.float64(1.1936069596790055), 'learning_rate': np.float64(0.9896820199946235), 'max_depth': 5, 'min_child_samples': 74, 'min_child_weight': np.float64(14.025646623294191), 'n_estimators': 116, 'num_leaves': 138}",0.8877974994528381,8,0.35292826846291686,2.3062317256706577,1.1936069596790055,0.9896820199946235,5,74,14.025646623294191,116,138
1,11,0.06327865076522741,0.01400936012381562,0.23359286497592904,0.011328480866725402,"{'bagging_fraction': np.float64(0.4299216207895165), 'bagging_freq': 11, 'feature_fraction': np.float64(0.7505677228798182), 'lambda_l1': np.float64(1.2979534802090056), 'lambda_l2': np.float64(1.2627894012480427), 'learning_rate': np.float64(0.527199419817956), 'max_depth': 9, 'min_child_samples': 86, 'min_child_weight': np.float64(18.016160695050576), 'n_estimators': 100, 'num_leaves': 102}",0.4299216207895165,11,0.7505677228798182,1.2979534802090056,1.2627894012480427,0.527199419817956,9,86,18.016160695050576,100,102
1,12,0.10378420709288198,0.011378398952423305,0.393224485097191,0.09019608373860738,"{'bagging_fraction': np.float64(0.8416447313481712), 'bagging_freq': 9, 'feature_fraction': np.float64(0.47292228726437424), 'lambda_l1': np.float64(1.3572760177634136), 'lambda_l2': np.float64(1.021396369064831), 'learning_rate': np.float64(1.4237942822976017), 'max_depth': 3, 'min_child_samples': 21, 'min_child_weight': np.float64(15.662707293281146), 'n_estimators': 281, 'num_leaves': 123}",0.8416447313481712,9,0.47292228726437424,1.3572760177634136,1.021396369064831,1.4237942822976017,3,21,15.662707293281146,281,123
1,13,0.02248977826166964,0.009155211136452514,0.02927246409938471,0.011739333809594835,"{'bagging_fraction': np.float64(0.4467725080630583), 'bagging_freq': 6, 'feature_fraction': np.float64(0.6668935054417258), 'lambda_l1': np.float64(2.0975245924490347), 'lambda_l2': np.float64(1.259857351051349), 'learning_rate': np.float64(1.8501688960856624), 'max_depth': 6, 'min_child_samples': 76, 'min_child_weight': np.float64(14.235729434077454), 'n_estimators': 249, 'num_leaves': 129}",0.4467725080630583,6,0.6668935054417258,2.0975245924490347,1.259857351051349,1.8501688960856624,6,76,14.235729434077454,249,129
1,14,0.08835413575036755,0.024962504150266972,0.9753119027113888,0.02077564567150992,"{'bagging_fraction': np.float64(0.865690031825263), 'bagging_freq': 20, 'feature_fraction': np.float64(0.7501864986840597), 'lambda_l1': np.float64(1.7751772910701824), 'lambda_l2': np.float64(1.8126095910322302), 'learning_rate': np.float64(1.003907242182917), 'max_depth': 9, 'min_child_samples': 84, 'min_child_weight': np.float64(4.662996634614434), 'n_estimators': 137, 'num_leaves': 92}",0.865690031825263,20,0.7501864986840597,1.7751772910701824,1.8126095910322302,1.003907242182917,9,84,4.662996634614434,137,92
1,15,0.1102847451234548,0.02080234869237845,0.8195785727447811,0.056660852206295104,"{'bagging_fraction': np.float64(0.8041032667204965), 'bagging_freq': 16, 'feature_fraction': np.float64(0.5895899862551818), 'lambda_l1': np.float64(1.8780464252126987), 'lambda_l2': np.float64(1.285731906258174), 'learning_rate': np.float64(1.053970820254869), 'max_depth': 5, 'min_child_samples': 29, 'min_child_weight': np.float64(8.043106223337427), 'n_estimators': 223, 'num_leaves': 129}",0.8041032667204965,16,0.5895899862551818,1.8780464252126987,1.285731906258174,1.053970820254869,5,29,8.043106223337427,223,129
1,16,0.08391845408371555,0.010498362366926549,0.8880682117924852,0.007656262496817469,"{'bagging_fraction': np.float64(0.5690561002009562), 'bagging_freq': 25, 'feature_fraction': np.float64(0.7164895601031205), 'lambda_l1': np.float64(1.9350528844312402), 'lambda_l2': np.float64(1.1261384913163557), 'learning_rate': np.float64(0.7834222788700109), 'max_depth': 11, 'min_child_samples': 76, 'min_child_weight': np.float64(5.07273150237361), 'n_estimators': 190, 'num_leaves': 86}",0.5690561002009562,25,0.7164895601031205,1.9350528844312402,1.1261384913163557,0.7834222788700109,11,76,5.07273150237361,190,86
1,17,0.10133651988142793,0.013782112968925064,0.2893839589524538,0.04046995773464453,"{'bagging_fraction': np.float64(0.6259305807534241), 'bagging_freq': 14, 'feature_fraction': np.float64(0.6504406129481084), 'lambda_l1': np.float64(2.4743960145779607), 'lambda_l2': np.float64(0.5696175366736806), 'learning_rate': np.float64(1.5201134947356594), 'max_depth': 4, 'min_child_samples': 45, 'min_child_weight': np.float64(10.474927734722497), 'n_estimators': 185, 'num_leaves': 125}",0.6259305807534241,14,0.6504406129481084,2.4743960145779607,0.5696175366736806,1.5201134947356594,4,45,10.474927734722497,185,125
1,18,0.11832364214836077,0.023663950923519337,0.8965621064894179,0.007494390277958596,"{'bagging_fraction': np.float64(0.9120843407595365), 'bagging_freq': 6, 'feature_fraction': np.float64(0.6631774903364864), 'lambda_l1': np.float64(0.7736826725167694), 'lambda_l2': np.float64(1.0492735468182488), 'learning_rate': np.float64(1.107473789620206), 'max_depth': 6, 'min_child_samples': 80, 'min_child_weight': np.float64(16.590675921110154), 'n_estimators': 184, 'num_leaves': 131}",0.9120843407595365,6,0.6631774903364864,0.7736826725167694,1.0492735468182488,1.107473789620206,6,80,16.590675921110154,184,131
1,19,0.09275813800930496,0.011387072163837865,0.30186975238632413,0.03503081182083929,"{'bagging_fraction': np.float64(0.7070139660534005), 'bagging_freq': 23, 'feature_fraction': np.float64(0.39626559013698726), 'lambda_l1': np.float64(1.4750863081527656), 'lambda_l2': np.float64(1.9641800391800388), 'learning_rate': np.float64(1.394166724478393), 'max_depth': 3, 'min_child_samples': 77, 'min_child_weight': np.float64(10.37224828595794), 'n_estimators': 134, 'num_leaves': 76}",0.7070139660534005,23,0.39626559013698726,1.4750863081527656,1.9641800391800388,1.394166724478393,3,77,10.37224828595794,134,76
2,0,0.11567826306760946,0.02586322737260025,0.9831197611293966,0.006957377904869947,"{'bagging_fraction': np.float64(0.6929215284129049), 'bagging_freq': 12, 'feature_fraction': np.float64(0.5692136222898512), 'lambda_l1': np.float64(1.9465046699132087), 'lambda_l2': np.float64(1.9997551720988544), 'learning_rate': np.float64(1.052066657400825), 'max_depth': 8, 'min_child_samples': 60, 'min_child_weight': np.float64(1.9114033669766983), 'n_estimators': 271, 'num_leaves': 53}",0.6929215284129049,12,0.5692136222898512,1.9465046699132087,1.9997551720988544,1.052066657400825,8,60,1.9114033669766983,271,53
2,1,0.038054612270290444,0.0121798816092956,0.035722139069983026,0.006457297543547678,"{'bagging_fraction': np.float64(0.4421308927321205), 'bagging_freq': 7, 'feature_fraction': np.float64(0.7683713807376051), 'lambda_l1': np.float64(2.2569277277415587), 'lambda_l2': np.float64(1.8258979238475375), 'learning_rate': np.float64(1.4574527100970878), 'max_depth': 5, 'min_child_samples': 45, 'min_child_weight': np.float64(19.88370277023155), 'n_estimators': 162, 'num_leaves': 141}",0.4421308927321205,7,0.7683713807376051,2.2569277277415587,1.8258979238475375,1.4574527100970878,5,45,19.88370277023155,162,141
2,2,0.09630802898707647,0.022693113392184584,0.9965627830027628,0.0008913524721574249,"{'bagging_fraction': np.float64(0.8598338047764975), 'bagging_freq': 11, 'feature_fraction': np.float64(0.34054533086703376), 'lambda_l1': np.float64(1.0513879426859227), 'lambda_l2': np.float64(2.001444601711218), 'learning_rate': np.float64(0.9169687490683853), 'max_depth': 11, 'min_child_samples': 97, 'min_child_weight': np.float64(6.031332105285289), 'n_estimators': 284, 'num_leaves': 86}",0.8598338047764975,11,0.34054533086703376,1.0513879426859227,2.001444601711218,0.9169687490683853,11,97,6.031332105285289,284,86
2,3,0.0909035537963748,0.012846380878578216,0.7718885358718808,0.11820065869416418,"{'bagging_fraction': np.float64(0.8169385219280477), 'bagging_freq': 14, 'feature_fraction': np.float64(0.5711362519624963), 'lambda_l1': np.float64(1.6948481281280752), 'lambda_l2': np.float64(2.450615197791584), 'learning_rate': np.float64(1.8475842472526283), 'max_depth': 10, 'min_child_samples': 27, 'min_child_weight': np.float64(5.8988966738665916), 'n_estimators': 233, 'num_leaves': 116}",0.8169385219280477,14,0.5711362519624963,1.6948481281280752,2.450615197791584,1.8475842472526283,10,27,5.8988966738665916,233,116
2,4,0.07454013749859538,0.03892482189206929,0.27424855366286705,0.12852854553935372,"{'bagging_fraction': np.float64(0.45691135947998324), 'bagging_freq': 14, 'feature_fraction': np.float64(0.515721200572387), 'lambda_l1': np.float64(2.6851558177294756), 'lambda_l2': np.float64(2.0046920496004423), 'learning_rate': np.float64(1.5807347354483374), 'max_depth': 10, 'min_child_samples': 44, 'min_child_weight': np.float64(15.375108466758482), 'n_estimators': 248, 'num_leaves': 121}",0.45691135947998324,14,0.515721200572387,2.6851558177294756,2.0046920496004423,1.5807347354483374,10,44,15.375108466758482,248,121
2,5,0.05102366982457114,0.03782497524935281,0.11520762689044743,0.11123406160058717,"{'bagging_fraction': np.float64(0.4786894018053631), 'bagging_freq': 8, 'feature_fraction': np.float64(0.5719997440003273), 'lambda_l1': np.float64(0.7378980682821236), 'lambda_l2': np.float64(2.0646047152012468), 'learning_rate': np.float64(1.5146827622936694), 'max_depth': 3, 'min_child_samples': 84, 'min_child_weight': np.float64(13.90365641747212), 'n_estimators': 193, 'num_leaves': 119}",0.4786894018053631,8,0.5719997440003273,0.7378980682821236,2.0646047152012468,1.5146827622936694,3,84,13.90365641747212,193,119
